pending_ratio,queue_depth_norm,fragmentation_score,congestion_score,pending_gpus,total_pending,running_gpus,gpu_nodes_alloc,gpu_nodes_total,label_long_wait,raw_score
0.1406151938820459,2,0.21794449032961916,0.6617173734036776,4,2,3,1,2,0,0.21174631412398723
0.07617138339230005,4,0.40516850703481344,0.16146752326298253,7,7,3,2,3,0,0.28911427874034845
0.28753346909506183,21,0.48952445128209765,0.5197121735457872,5,5,3,2,4,1,0.6695905103439395
0.2101407599032954,2,0.9445297806762739,0.33765578839335686,4,3,1,1,5,1,0.4053376613569222
0.34289260421825213,2,0.7779945093375673,0.044996279698854336,2,3,4,4,0,0,0.2804971231217527
0.23527831134056992,1,0.548788980306916,0.7832399072954109,2,1,3,4,3,0,0.3294789964718755
0.22111477108495609,7,0.8087660989410643,0.2899752495294391,5,1,3,3,4,1,0.46001558045281327
0.06493329562341447,2,0.24911162795210406,0.18129372506644392,6,5,2,3,4,0,0.19232402486549588
0.11839909706282081,9,0.0858929229390899,0.6574280714254463,3,5,4,3,2,1,0.4936588281910415
0.10767289377709816,15,0.254972155699174,0.4400644591684004,1,2,8,3,3,1,0.5152463702135784
0.19440311774140911,7,0.5957210477611887,0.3245048187798456,4,2,0,3,4,0,0.3336435318904292
0.022298664100478125,0,0.3361802632506178,0.10282078302950792,2,3,1,0,2,0,0.09673197272833338
0.41011079394671557,2,0.9883799878715485,0.9876947376557083,1,3,5,2,3,0,0.36028201235831736
0.5154529149368653,2,0.5522747263302411,0.5933871710951234,1,5,3,3,2,1,0.400899458788287
0.1409462306013544,0,0.5682927062040893,0.443296832092249,3,2,5,0,1,0,0.11713467446763715
0.2784048088730629,0,0.7419191567654806,0.5868687191075178,2,3,4,2,1,0,0.2414626771660307
0.2882644365575836,3,0.5150272388966293,0.45331480422537607,1,7,2,2,2,0,0.20726518379617423
0.22785805774343384,1,0.17376293110255103,0.7892678009461863,6,7,5,1,2,0,0.10638742047439241
0.39351570955462906,3,0.20140189162908928,0.866126467625619,0,2,1,2,5,1,0.45372778433742367
0.15459583909914673,1,0.4537291805351077,0.302125317801908,3,5,4,3,2,0,0.12889426248773406
0.1356210162773486,3,0.25293035370240835,0.9306283022390598,2,4,2,3,5,0,0.16372710327384846
0.2365021866202916,14,0.20711901403521438,0.29523198834102193,2,1,3,1,1,1,0.552069427422361
0.12168009097509717,0,0.36779487182508686,0.6361245354362794,2,2,3,3,2,0,0.1363391396902539
0.08760791834853743,4,0.8022049364481282,0.9431710141917131,0,1,1,3,5,0,0.24413620615065343
0.3248328058649514,3,0.8649307511344473,0.6975722156267917,1,4,4,1,3,0,0.2926141161297724
0.32981181228020456,8,0.263361393734891,0.053780037793224156,4,4,5,1,3,1,0.40078526661826497
0.18952524432556606,4,0.1976445899594007,0.6217509280759834,6,5,2,3,6,0,0.3607684909617374
0.1844431126594975,0,0.03596474972205255,0.8560950824105203,3,7,5,4,2,0,0.26968330835693494
0.22255875454643473,6,0.009273082732083715,0.05258161804459549,1,5,1,2,1,1,0.39440595872283907
0.3507102078803255,3,0.36674590826969133,0.20076236529994895,1,4,1,1,2,1,0.44607507918676204
0.12402935439229222,0,0.19362441742556802,0.4101034939445396,3,0,0,4,3,0,0.1288680937252358
0.1628021931646896,5,0.5036283345830826,0.3895477103995718,4,3,1,2,3,0,0.32060452129596756
0.41007535813776635,3,0.13141980519867213,0.9807378816601081,3,3,6,2,1,1,0.471597955301376
0.29497261347064563,1,0.6267589787464479,0.08583946904876816,2,5,3,4,3,0,0.26424428367491415
0.18275776229734042,3,0.5573134997452802,0.17699349478051962,1,4,3,2,3,1,0.41307330775543455
0.33592439327896995,1,0.9139134952334179,0.6332099416373053,3,5,2,3,3,0,0.32126780411371364
0.24473083306316187,2,0.8106934315245854,0.11222512487016567,2,2,0,1,4,0,0.1729242994521591
0.23046837894408512,3,0.12161456051879982,0.6176041322847631,2,4,3,2,6,0,0.2583865061036483
0.18372787968952542,3,0.5469880187365489,0.631009444277022,6,8,2,2,4,0,0.3081283274294024
0.19144446360379905,4,0.36701059044466433,0.5521792449310217,6,2,8,1,5,0,0.3231547017336421
0.5784913157654223,13,0.041128447497859044,0.4219330543777089,3,3,2,1,4,1,0.6439388561120115
0.2490787194469037,8,0.5501240844177487,0.46886731686497896,4,7,1,3,1,1,0.4307057399002126
0.5509612703356466,10,0.9756807101632458,0.37030507034746196,2,3,3,0,5,1,0.46031392377832325
0.306616265188773,11,0.14523351341557755,0.38748503788220956,6,5,1,4,2,1,0.49431302150259665
0.17019594550308983,5,0.004973195287413579,0.34797898443961583,1,7,3,5,6,0,0.34959815961277607
0.4194263402968242,8,0.19835703915656022,0.30591897828787995,2,3,5,3,2,1,0.48090144046505073
0.15245406479551618,0,0.42974083153592657,0.17245395574751532,2,3,4,3,3,0,0.30250188867786126
0.2504279484591002,13,0.2642354381906198,0.5622395210157518,4,3,1,3,3,1,0.47431294326017626
0.1529611840853651,13,0.6932936735933287,0.6064673032975222,4,2,3,2,4,1,0.628330485808147
0.10904148837081527,1,0.2672623689173509,0.5450361405853635,4,2,3,2,1,0,0.30485249947224885
0.05079247697328979,4,0.8626971619102233,0.5080541627904619,2,2,8,1,4,0,0.32401400629070554
0.3173433052017475,2,0.12826593460332514,0.8109065812067465,4,4,4,3,3,0,0.26864461227036596
0.13371402484832,11,0.15540128371982476,0.912984780874328,5,5,2,4,5,1,0.4696701427609223
0.17148055752718444,1,0.969377300428406,0.06239409024946474,3,1,3,2,6,0,0.3399333870625232
0.07654061283769197,4,0.07329145002030857,0.4053585835436714,4,8,5,3,3,0,0.33850869930176924
0.035707572973266814,2,0.7549998240434538,0.47023426540722435,3,3,3,2,2,0,0.36177717304214463
0.07047811542454328,12,0.08376776142544995,0.0989895256344383,1,5,2,2,0,0,0.3108245513675034
0.2193284319006108,3,0.15874013060258607,0.3329422678595225,2,2,2,4,6,0,0.24142988895087594
0.43542292487809586,4,0.6247094369153915,0.4177399825672238,4,1,3,5,2,0,0.20677126817706148
0.5284076214514011,0,0.8248364219899545,0.04054210717754014,2,4,2,5,2,0,0.3201850959856156
0.41011132974637154,1,0.61683593577394,0.432598683845726,5,5,4,0,2,0,0.34504537295557913
0.05400526131144914,4,0.9963130923697778,0.10197784237852658,2,4,2,0,2,0,0.25273506756282665
0.4411476595604563,2,0.9862650632997777,0.40569726802932904,2,4,3,6,4,1,0.4238189723686464
0.3116012486277827,1,0.14968252605155918,0.19899598524073936,4,3,3,4,5,1,0.3662721597940324
0.09414940734841644,9,0.4663641044360879,0.10174263692987784,4,2,4,5,2,0,0.2632590936759521
0.14866008804950764,3,0.46937553958834466,0.0641453256310438,4,3,8,8,4,0,0.26972794994359434
0.15416124694883884,1,0.1866419388638073,0.5146914993733146,1,4,4,2,1,0,0.2321058857995361
0.2214126535696687,2,0.658724005284566,0.0029436462960327203,1,6,3,3,0,0,0.1282365241894077
0.26580721783427674,0,0.8699229564331522,0.39723144539934474,2,2,1,4,3,0,0.3098169168296789
0.383281891428773,8,0.739314693065344,0.060340254688079686,3,3,2,1,1,1,0.41394039801918364
0.3618097680811422,2,0.7889120561966407,0.6885300860953525,3,7,1,7,2,0,0.17436874629041163
0.3969148215743446,1,0.26089533738799053,0.6492587923306573,2,6,2,4,3,0,0.2881485607000775
0.10133192868704947,3,0.5658976998449771,0.15349197545840598,3,1,3,6,1,0,0.28359402541317386
0.3122546110852113,22,0.1771920208128851,0.3637796473777184,3,1,5,2,7,1,0.7170707698915032
0.6030664264239356,13,0.7632416685987634,0.7238740754382852,3,4,2,2,1,1,0.6524809166058777
0.20713311397301343,0,0.9303556820469551,0.1280319556986398,6,6,2,2,2,0,0.24733726795438066
0.39266873707609445,0,0.49800759848431686,0.8128231648965567,4,1,2,2,0,0,0.21171542723314615
0.2170188579729971,2,0.5180013816179263,0.661485263191831,4,3,4,1,6,0,0.31777448963688326
0.3270823010984326,1,0.7386344412351523,0.9413380476842622,2,4,5,3,1,0,0.17504644436153566
0.38236527875750753,0,0.8936842151923095,0.6018492981573823,2,1,2,4,5,0,0.21510125579464676
0.05714826747410119,0,0.09203371765745827,0.044590250926332176,4,5,1,5,4,0,0.06367191843112634
0.3796258279695051,7,0.7535529918836987,0.409124444921672,2,2,0,1,2,1,0.5014314429319446
0.30251836053221764,2,0.8954766724913747,0.6886117898087819,2,2,3,4,7,1,0.49582463886428046
0.16289700169887927,1,0.20845733120189647,0.4691657950373045,3,1,2,3,2,0,0.187882266499814
0.1396697599269873,2,0.2950824311468091,0.3717486040287852,3,0,2,7,4,0,0.334628695656649
0.34403791902234643,6,0.47059275545643164,0.25059248599843564,2,3,3,1,4,1,0.3854876327018385
0.03083020245357496,5,0.5950447400288534,0.6898879593102651,4,8,1,2,4,0,0.2216311830073837
0.7012580149200685,5,0.45793026537353365,0.15558812402223965,2,3,2,3,1,1,0.4553884099188703
0.3617061460311244,1,0.5732551458625734,0.7635421211835335,5,2,5,1,3,0,0.24377454161494974
0.3688166208846286,6,0.3881864994297214,0.28097748226139707,5,8,4,3,2,1,0.3775639639515987
0.10250700623757263,1,0.421754827938559,0.577472027191234,4,4,6,4,2,0,0.14319472596960528
0.4253314732911021,2,0.3106504491655834,0.9217754151351226,8,3,2,1,1,0,0.2956542185278139
0.2213306297260284,13,0.6538618646577183,0.5931649067290381,4,2,5,1,3,1,0.47235671505858656
0.09287653831759127,7,0.9378398401958934,0.8689594774816964,6,2,3,2,4,1,0.4258429022148643
0.14513293735128252,1,0.9857411687514109,0.08937569369258846,5,4,3,4,0,0,0.280526590711775
0.049440228894954315,9,0.3822793335511966,0.5103121192969601,3,2,2,8,0,1,0.47563463688930907
0.3164845574658792,3,0.04478375457544481,0.6543576980211803,4,5,5,3,1,1,0.5171910593688229
0.27280256435463585,6,0.6344540443711366,0.16234282130233202,5,3,5,2,1,0,0.20296078217646965
0.07325398997096952,1,0.9535155505474926,0.6961494560836059,1,0,4,2,7,0,0.0
0.32954990439334453,4,0.9528442754090227,0.6592202247176523,3,0,4,4,1,1,0.3917395518830845
0.4340827103387329,1,0.6866387119651769,0.4589126607363889,3,2,6,3,4,0,0.35167323955001123
0.22490355010940646,0,0.374571382510796,0.7942115492192897,5,0,4,3,4,0,0.17577569448888533
0.38651232991503287,4,0.08322009586431633,0.003199537400046082,0,4,4,1,1,0,0.3591263346165265
0.16604732169171973,0,0.4619080306863552,0.9284405152134881,3,3,6,3,1,0,0.09220622340212373
0.25491222406212805,0,0.6550143139959383,0.09096873379185078,4,4,4,2,5,0,0.22964513897539138
0.364106407913806,2,0.7226245092723456,0.7702590598396649,1,2,4,4,5,0,0.25129202023960295
0.05415050607210151,8,0.6616841453875995,0.1562516212076992,2,4,5,5,7,1,0.5457052451037935
0.27861975847049036,4,0.7867142639609922,0.011784330347742511,6,6,3,3,2,0,0.3316173185048937
0.23584233339836652,1,0.11267740063209142,0.5972891241600773,3,6,3,2,3,0,0.30306346828252173
0.48644574336035096,5,0.517710147750081,0.5491985308302156,2,3,6,3,4,1,0.5761062524360009
0.37301375019724614,5,0.4516629498610115,0.7439735337545018,2,2,8,5,2,1,0.40511415402049744
0.16040959167963798,15,0.5011458474264819,0.8615405609098814,2,5,1,6,1,1,0.5062596562119198
0.07259827210516076,1,0.4659594818300158,0.46605531813297907,2,8,3,3,7,0,0.20949984897621565
0.31268501066006454,3,0.604678520127203,0.5253179180471028,1,1,7,3,1,0,0.2547012942406901
0.03693416451330488,11,0.10660723533976435,0.5880511155909521,2,7,4,4,4,1,0.5044102664670028
0.25353369394064385,6,0.010647454755009278,0.33354724713029993,2,2,3,3,2,0,0.24489858130880282
0.17639779452278342,3,0.43668539202216583,0.801002658949726,2,1,1,4,2,0,0.1932021748376861
0.5536498973063991,3,0.5885711331191602,0.7628449507003233,5,1,1,4,1,1,0.49156899915531027
0.16595350999813133,0,0.4241803299861904,0.15877457690357966,2,3,2,3,1,0,0.12607273739035565
0.573018563636153,5,0.514728566376785,0.6905607541838444,4,0,3,1,1,0,0.344733048606236
0.03111258140514534,0,0.4008883582920273,0.21448891564737105,1,4,2,3,2,0,0.13617864984666214
0.15250996005130726,3,0.8127546735256219,0.2841481238480106,4,3,2,4,4,0,0.2465674164112783
0.3214492595323824,2,0.8101603872738865,0.5742770187319882,5,1,3,5,4,0,0.3369238803117507
0.33318042865846886,5,0.15106037892408508,0.4401600788869554,2,2,3,3,3,1,0.3818259130225493
0.17234036203292616,19,0.6237938163812798,0.5778950390465654,3,3,4,2,1,1,0.653181306290008
0.1410552563419197,10,0.5232326869776311,0.23639824701980905,2,0,6,2,3,1,0.5106464549330099
0.05455140188870158,4,0.056021379514906156,0.7584946624080231,3,5,3,3,3,0,0.1775781985912443
0.2132249167236931,0,0.08807398564964652,0.11149395020056807,0,1,2,1,5,0,0.276582055678542
0.01644461940706028,7,0.8140995207742553,0.007720835718940777,2,4,3,2,1,1,0.4531209414842189
0.7255106524460719,6,0.7159176301300607,0.20601363064002742,1,3,0,3,2,1,0.5593441818335239
0.15246162203629704,2,0.15782005669342758,0.5028011774622677,1,3,2,5,3,0,0.2927931218168372
0.262421021142023,1,0.5868011269753782,0.8506888888481461,3,1,7,4,0,0,0.2641632741299561
0.2132136429104147,0,0.8935856838618846,0.3398424630844097,4,1,4,1,5,0,0.21151268409470206
0.39372181940807705,2,0.5232036772996999,0.08749506766402104,3,3,4,4,4,0,0.26024185881811646
0.5246357585141258,0,0.601254124412449,0.9865557661922519,2,0,1,2,1,0,0.23298986682863157
0.3676157764561319,1,0.6769815814116454,0.6824529508865177,3,1,2,2,3,1,0.37013313496507266
0.3213597762860426,0,0.5294803439752425,0.2830754285024608,2,2,3,5,2,0,0.27217148303761274
0.7091719016959873,5,0.8793058389897858,0.22783602498278732,6,2,3,2,4,1,0.5384657215215785
0.23275671392924524,1,0.25529904823496585,0.15003468148599008,3,5,6,3,2,0,0.20352052597472153
0.0641373991388446,1,0.22567411232181067,0.11155626615434544,2,9,6,3,2,0,0.2238658811059174
0.28458290269462294,0,0.10086858851865699,0.7189710713814235,4,2,2,4,2,0,0.3009355385468981
0.1918735268376698,0,0.4444062800865939,0.11570806650188614,2,1,5,1,4,0,0.223940242412028
0.2777372741880645,7,0.3266186604958152,0.6796046309791528,1,1,2,3,6,1,0.4428914883317134
0.12198654074557491,6,0.4998105982025818,0.4021280479214877,2,2,3,1,0,0,0.2055124335905384
0.2730753841757777,2,0.17465217714242698,0.6274781731105906,4,4,3,7,0,0,0.3017546172770091
0.4408531458378799,1,0.4806145190096268,0.3678044345162742,3,3,3,2,3,0,0.18504816465492965
0.2519885078723058,10,0.4961025453543837,0.1170373989192457,2,5,1,5,3,1,0.41845796734849944
0.28577670401912114,0,0.3056658187410817,0.00037677954378301237,4,2,4,1,6,0,0.27530641867326616
0.29460418425486073,12,0.8043076207169698,0.8341296812024206,2,3,5,2,4,1,0.593402289898506
0.1618214463981772,8,0.5053229983693688,0.8267187926265982,3,1,6,5,8,1,0.4784572639737689
0.5192848343854496,2,0.5946087624129153,0.13016555965217036,2,5,1,5,4,0,0.3551128554076103
0.27943209276299275,1,0.952240590006979,0.27523865399133873,3,4,3,5,4,0,0.23592458754094978
0.17239445506853468,2,0.8769549097354983,0.4554080665337299,2,2,3,5,1,0,0.2825445677960834
0.13514568642568014,0,0.6449731068224848,0.9368295464244326,3,1,4,0,4,0,0.285981653398323
0.08852938117293695,6,0.005303602534779239,0.36710165050995536,4,1,6,4,3,1,0.37093150881542214
0.1606432647317968,0,0.6442923242156278,0.5580898519135339,1,1,5,3,1,0,0.22938995758933797
0.2308902200331123,2,0.30492308736074236,0.008110421391486544,5,3,5,4,3,0,0.25289463995774397
0.24919420168159168,0,0.24701432822798008,0.059323985739747065,2,2,1,2,1,0,0.17019798230869201
0.3110723872575938,1,0.6052588097979229,0.7380031155235911,3,5,2,1,2,0,0.23449937092143558
0.3822259922310454,6,0.17612064297236474,0.5128959699620482,2,3,3,3,2,1,0.4267208168978145
0.15076107048357407,3,0.7359420750755481,0.06563681629274021,2,3,2,4,1,0,0.31104977588398
0.06512153866500082,7,0.7763506180697476,0.7228404773351511,3,4,3,3,2,0,0.15602044684377
0.4800175415811199,6,0.13783284945875374,0.20313644224573124,3,1,2,6,3,1,0.4645587976522567
0.38745086622796726,14,0.151966353624163,0.9018707614095631,2,2,2,0,1,1,0.5682557373565931
0.504329357628227,0,0.925285077913802,0.9880407081382132,1,4,3,4,3,1,0.3733080524159391
0.19536729894303997,4,0.03054542103234037,0.9495948935198784,3,2,1,4,4,0,0.2946568925539059
0.17757576430093094,33,0.7981187024493254,0.18221951002803516,2,2,5,3,2,1,0.9999999998925951
0.307461466739018,5,0.7469151591312451,0.5922797865020526,2,3,3,2,1,0,0.3280625735397092
0.45522375055053294,5,0.7032878921611835,0.8776231876952161,5,5,3,5,1,0,0.36000924253708216
0.2807152666490005,24,0.033802389763120444,0.6254736900968225,2,6,4,1,3,1,0.8160969356129433
0.27591944499990906,7,0.9418283836724007,0.06758907595603247,4,5,0,3,3,1,0.3756964062345987
0.3266380340029946,8,0.20546840028302005,0.26093650525367484,3,0,3,2,3,1,0.39326908748807743
0.10604226306210376,9,0.8728077965440963,0.6708651192175487,4,2,3,4,4,0,0.21149672836936065
0.25111967060790724,12,0.5007396312109774,0.3798904811545951,3,2,2,7,3,1,0.41801449398943774
0.31149255913830814,6,0.3256459273497325,0.1634515878754359,4,3,3,6,1,1,0.5587472825564915
0.44534145177738854,1,0.17483416915796612,0.5655292443318688,2,1,1,2,2,0,0.33427017131114384
0.16437848380255315,1,0.011476713229711888,0.85335672271599,4,4,2,8,0,0,0.2372363669428324
0.15779389619575576,4,0.2342906526973365,0.6804172173888218,2,4,3,9,2,0,0.22737137978641736
0.16514224132304545,2,0.11625982304124649,0.26400585178542657,1,0,3,1,7,0,0.255147442797359
0.5943927233969257,3,0.006656320051260489,0.19266802056663546,2,4,5,2,3,1,0.39867112110483177
0.2746494604834282,10,0.6648013979836157,0.1105012592568686,1,5,2,3,3,1,0.5107932933707712
0.4932786196266175,4,0.9771697778493911,0.2748170304402223,3,4,3,3,6,1,0.4486277752001296
0.3197284296511033,22,0.5144152528968474,0.5913625496602415,4,3,4,7,3,1,0.6659457979762354
0.5505113388782593,4,0.8204181545276492,0.91081656207632,5,3,4,0,4,0,0.3431838829715212
0.35314117763285247,1,0.9703876172775256,0.2686666960800681,1,5,2,2,2,0,0.24590528029356615
0.5623197519327748,2,0.08074663542980753,0.7470281040025918,4,4,4,2,3,1,0.44762785382395326
0.5166076298429826,0,0.42543192051262546,0.9496229651228262,5,7,2,1,5,0,0.2757705861387466
0.09337285778250051,4,0.4217884105482588,0.36619379742550706,1,6,6,2,1,0,0.2973774656567982
0.24740288782675102,15,0.24876876382546764,0.7740885276701231,6,4,3,2,3,1,0.6387576008417795
0.10035695973751645,4,0.7175643490057031,0.9923599348274471,2,2,5,3,3,0,0.1781601555442768
0.1608245183003679,0,0.5537527821643865,0.24372723886900283,3,2,5,4,1,0,0.09245631962330277
0.16209331082643108,9,0.16792447394371046,0.5477974900858349,3,2,3,3,4,0,0.32438421959734987
0.2038868883010022,1,0.9457826986198425,0.8752149682278184,5,4,5,1,9,0,0.19341060661372425
0.2141993216614077,4,0.11928356516275329,0.13814487001396814,2,3,4,2,4,1,0.4214348461582302
0.316337734039316,7,0.04968305026179054,0.07581330402062869,2,2,3,2,3,0,0.3484813560862095
0.27166948006405733,8,0.7558344124568469,0.6383266683789438,2,6,1,2,1,1,0.4391557582290407
0.21747034533596685,1,0.4273698252746744,0.5939891525517612,2,4,1,3,4,0,0.29139445816276455
0.5704025678909631,3,0.6525989397308843,0.906578298165276,2,2,5,1,4,1,0.45584123309466235
0.3142870480346963,3,0.029328027741537754,0.6582655442898885,3,6,3,7,2,0,0.22738063438598557
0.3611870360196619,2,0.08001795521226629,0.9069714689574805,6,5,1,5,3,0,0.32050046215045075
0.3618620207693553,3,0.2844917022951683,0.5221224745190275,7,10,6,0,2,0,0.2647798016455856
0.15658946625310552,5,0.32771557727729084,0.6262047940451518,3,4,2,6,3,0,0.2166085742125196
0.2721274829967328,0,0.5278125088659839,0.8232969732668901,1,2,5,5,4,0,0.13847668270711913
0.28958576724720214,6,0.31813656847053806,0.41251262654796006,3,4,4,4,6,0,0.33448386935692553
0.19259310724424838,3,0.23157951621406048,0.40594759316853835,5,6,0,7,3,0,0.2587729658356212
0.33038072782135297,7,0.9511782787436883,0.6991843329844618,4,2,3,1,2,1,0.5543985684606183
0.11219891957639364,0,0.13269777263389793,0.060426732099486125,0,1,3,1,1,0,0.3019526199777714
0.45778173087765955,1,0.5025277899584487,0.46201323501197233,4,1,1,3,6,0,0.17364835479935967
0.08741721563256338,3,0.22366796490947405,0.1492970839202239,5,2,3,6,1,0,0.22041165873127244
0.2411381141729332,0,0.8118586684336861,0.4656815048165154,5,7,6,2,6,0,0.27846621732377425
0.02235645388494187,2,0.6191173950887304,0.01346701914145565,7,3,3,1,4,0,0.2827667414790047
0.2953491170804969,7,0.6204957812457725,0.05101839704357958,2,3,3,0,3,1,0.5523010730274496
0.551613595531346,0,0.435440675338833,0.536388393982969,3,2,0,1,0,0,0.3421399894316834
0.2564504459973852,9,0.4582904144594563,0.3053922393281979,1,1,3,1,6,1,0.4900055917550419
0.0917203084444279,3,0.9921851717130896,0.7055390682618229,2,4,1,6,1,0,0.28470441038854527
0.14382371350758652,3,0.4248277365856714,0.5592864882279562,3,2,4,3,5,0,0.3395628935654528
0.27793782389581445,8,0.6574672079546182,0.4859573174525038,4,0,2,4,4,0,0.35374749446572235
0.22063072336406706,3,0.08817137841799827,0.8583701433323171,2,9,3,2,3,0,0.18671547787583628
0.08963869618182772,0,0.5245834158918792,0.04935441678892449,3,1,7,2,5,0,0.30799793154671484
0.21772348865094027,2,0.755821557180018,0.9358299068925107,2,3,4,3,3,0,0.17680125866144572
0.21607115779996036,2,0.46884930749208586,0.08452665366004941,3,4,4,2,0,0,0.27841332759809917
0.22370897670620013,4,0.7273168622303527,0.04820465493665371,7,4,1,4,9,0,0.24937197314278645
0.2661298511099353,0,0.6642606717342343,0.9617674286956965,5,3,4,3,2,0,0.2545368280315242
0.1470164953669246,1,0.10988985731466738,0.1621724884477942,3,5,3,2,4,0,0.18741910804922812
0.4525558925811653,2,0.47713174969986794,0.4620096227027535,1,2,5,8,0,1,0.42993626048070493
0.47781753495988155,4,0.0312014157005438,0.3644529130106786,1,2,1,2,0,0,0.3412511286648274
0.04071154752305406,1,0.09094291146135791,0.2686226111982106,4,6,1,2,2,0,0.14950485769489716
0.4102900866846838,3,0.6732269794882545,0.5124319655104431,0,1,5,1,3,0,0.33600462244227525
0.45548745288632825,2,0.21986822915907356,0.8812699945491104,4,7,2,2,3,0,0.27730770376506975
0.37215082116846215,3,0.050639899191254556,0.42431576173784,3,4,1,3,7,0,0.281995639981712
0.6772252926680505,5,0.46839972582479095,0.6297212890351969,3,1,2,3,3,1,0.5031405671653426
0.12409761913465979,1,0.6982124711913849,0.955393581696408,3,5,3,3,4,0,0.2630388413558214
0.2534638834261111,19,0.2801904171648375,0.44970424698904066,4,3,5,4,3,1,0.7733465527674965
0.4932021932668903,7,0.19060055524556596,0.3253482505283921,4,2,3,5,5,1,0.4002250133958545
0.35814213646028936,9,0.230797647145204,0.4834897400149365,2,4,4,2,5,1,0.5579392590736022
0.25266752436482237,2,0.023088934070015554,0.7968491988537617,2,4,5,1,3,0,0.32148283719690995
0.2897833884436996,1,0.04173947248664178,0.688499924628667,4,4,1,0,2,0,0.3332793466621817
0.19704858548490312,2,0.4624317947354035,0.962975038762871,3,2,7,2,2,0,0.326288102361775
0.24075805869170896,17,0.2153979852087361,0.33811660789498477,2,2,3,2,1,1,0.6378032583413661
0.5569736271082033,0,0.42797994093010083,0.9361866226501283,2,2,4,4,2,1,0.3783737486625963
0.33372257887771656,7,0.9132574465254402,0.38066611493559255,4,5,3,5,1,1,0.542406152656481
