pending_ratio,queue_depth_norm,fragmentation_score,congestion_score,pending_gpus,total_pending,running_gpus,gpu_nodes_alloc,gpu_nodes_total,util_gpu_mean,util_gpu_std,util_mem_mean,temp_c_max,power_w_mean,label_long_wait,raw_score
0.16370025952411216,2,0.6808677731836266,0.3662688591408608,5,1,3,2,3,48.58992396237413,42.83140549178333,35.85322135889914,51.36974603427565,168.68852449155602,0,0.15995746791771256
0.26825371281801486,0,0.37744713264445373,0.9829386469292202,4,7,4,0,3,65.85956020187305,59.77369017444785,37.08623495531253,64.21195313615236,174.64833886966753,0,0.36565126764535133
0.11567712238862626,4,0.4681282845798239,0.9296037205794332,3,2,4,1,4,81.79624854159066,45.18626718827459,66.13763583142067,58.53900966187823,142.8165653682377,0,0.1654955513900046
0.19446103129514114,4,0.7746178311407002,0.6447354147403648,1,5,3,2,6,53.512654338860806,39.346576744923574,70.18104349233214,68.1448717358205,123.29907205104571,0,0.3146518547170354
0.1108002459807386,2,0.4391396319447285,0.5610188904140025,2,5,2,7,3,51.7554603807669,68.2236489878219,35.38566816826356,58.80670964509374,156.94160561005828,0,0.20655791344001936
0.5250208745167285,9,0.7911223966333053,0.8699873852691514,2,3,1,0,5,63.817654292179576,76.48171947930084,83.12663683475569,43.34906834711312,32.913868680065846,0,0.4225364031617664
0.025638620367158034,0,0.2817580708838766,0.9757242824614618,2,3,6,1,4,46.24538158953544,71.12414825604694,43.75094662749209,60.14010743899672,135.3040262084278,0,0.005606049877934423
0.08094588067679376,1,0.5041711423681756,0.8498056180607672,4,4,3,4,2,3.560152339836913,14.488029487650905,23.464419594110716,33.61363563143573,144.13874859814192,0,0.21900387391095907
0.263574454849009,6,0.3792553896999785,0.8393334724061936,2,4,2,6,1,38.11205334003777,41.65229601366216,54.20818977635301,51.50695180079538,183.44319877885096,0,0.46013288945335445
0.2503788548069426,5,0.19184815505842678,0.5149706051228907,2,5,2,5,3,84.77510743842481,19.39301612337708,54.730643941480935,59.76962314188231,174.1438218426023,0,0.28340964333166196
0.5705394856701157,3,0.5621616918316023,0.7163667305362821,2,3,0,2,5,19.76088006168196,35.53971264948969,62.81189235562464,48.95581937138909,144.60946857552705,0,0.300655728771912
0.45125139533626857,1,0.4968680027483209,0.36099330581201705,2,2,3,4,5,48.64264665038352,8.740831188847027,71.49095455379076,56.04257978675191,49.24047689977881,0,0.21654400632976997
0.3467212758224587,4,0.6328734500555733,0.384513171669158,1,3,3,1,3,28.099366530560907,24.66319775775542,37.36145960855788,54.122450409476826,120.28651407658526,0,0.3212881166973163
0.6095318800791395,1,0.5569602366679666,0.5807311473253717,5,5,3,4,1,47.9609809427674,67.76767233434491,18.582443412462926,54.302904651035405,74.44959443267712,0,0.25916149891058976
0.6288549830007063,8,0.3015506663603903,0.6499666314495605,5,5,1,4,1,67.88273117058758,48.59440570120768,69.97963512194116,59.68375718568507,77.89506107075309,0,0.40364866010269396
0.5851438375393767,0,0.22665430960204058,0.19406840864352737,3,2,2,2,4,84.94863423761376,16.433937615272637,67.84849635362684,50.90362077398906,142.86880974285287,0,0.25769136727444253
0.06811959786625432,5,0.5398852121915896,0.2970832498776653,4,8,2,5,4,53.91124144614614,54.791575512082574,51.62274635319501,49.034449030968005,96.64948445581562,0,0.30937835533544694
0.3417045241762103,12,0.5124901650589248,0.39400515933527,3,5,3,2,4,91.50830869242746,52.530900389153985,90.96482865808521,50.80536548226102,122.47346122568248,0,0.4500295405360144
0.4292583272018503,2,0.22839554448428168,0.6286443413534815,5,4,3,3,4,10.400088088986283,54.23688786023485,50.13851886394369,63.167152104657596,172.03502219705064,0,0.3570800319003091
0.32712855315411926,3,0.41103223136653266,0.03227842177175244,0,4,3,3,5,46.26087030388383,57.60606499087835,72.16742382082695,49.79163922183293,119.81680632468786,0,0.35464677846809495
0.3083056065538342,1,0.03272872216038236,0.4215218986731928,2,5,2,3,0,56.288972744645186,39.1143981058316,33.09477184831563,54.11729779594371,191.22602462026217,0,0.3046107004439743
0.3153992265059036,4,0.08497764496014115,0.8937565867971802,2,6,2,3,2,61.882276566484805,22.47550530132886,46.46993625670111,42.618896115959785,195.06369240228855,0,0.3253078473353459
0.31538831167573883,3,0.10108858081455707,0.3938351773181591,1,2,4,2,3,74.5071672815988,51.510945406243735,47.69518817775117,49.04450497635954,151.30244695773976,0,0.3011299198977118
0.4860919529733643,1,0.2015217195087834,0.7348709766324989,2,4,1,2,2,40.073046723763724,68.99329475373244,87.2723152309726,51.24196669704558,160.44905342248168,0,0.34942298347190337
0.146972326216705,15,0.6512683192879004,0.38878631159206145,2,1,2,2,2,46.050188054857756,44.36906683136449,55.236175243374944,46.020354894348586,202.1545996241652,0,0.4347843560009065
0.2206439752074724,0,0.6997569647753804,0.840631567303721,5,0,2,3,1,77.80169835856613,21.78516466387702,22.577703497382792,61.47159421597073,87.00023069857941,0,0.2522171660040754
0.14794860540778876,13,0.7876934862578464,0.2914465828637628,0,7,4,3,1,48.662107931086894,35.122017883645626,58.106204294685476,76.71892965109589,232.7540148633866,1,0.4917426708212932
0.5216989094917794,6,0.47124654644053254,0.6162327928519619,5,1,6,3,1,31.058957221617625,83.3501738763904,62.22562998242749,59.037872868783744,185.94886488853322,0,0.26939238794890547
0.13454608082291145,0,0.671569628607859,0.2599184591402923,2,3,5,4,5,49.383123391554086,42.46143252338862,54.32658715356741,40.57270411815705,226.89718540242242,0,0.15570043254839888
0.752176659599583,4,0.6052949909265445,0.17118014206214427,1,3,4,5,4,63.73224533990075,43.7455630324865,29.669765513291782,49.203141721953074,241.57307286023726,1,0.4900817726954904
0.292902854326658,2,0.15398093412431824,0.6125058596136473,6,2,2,4,5,75.16344772033784,71.14740187937359,46.36702856748222,45.80407479211431,183.93552447002767,0,0.23802791155743155
0.1569509513895573,2,0.28927189326665204,0.6490491172816214,2,2,2,1,3,100.0,20.36431614353614,53.814490545812085,57.220645811218844,130.29567267073585,0,0.254489206986442
0.4084064091090229,10,0.9099334729098343,0.845746906083545,3,5,1,7,2,79.91289599432474,36.679909692768376,68.01135917005148,52.329538108447835,122.46261227267652,0,0.4034206415059847
0.31907860313301334,5,0.030245662666516848,0.1783179000033045,1,1,5,5,3,36.247930804661024,82.79199514759145,74.94136931269229,49.36219152600126,144.11213071894093,0,0.35546930338715577
0.088901003615499,10,0.06088975294543475,0.17766418248074678,3,4,5,0,2,86.67249079256133,60.49643841390108,46.48196492850651,46.366086845526134,55.41489769950438,1,0.5199941061064443
0.15736161050034733,3,0.5565820359017272,0.7786642446232788,4,1,1,7,2,26.86483834026744,51.45169806420446,46.03389561303972,35.656166192693824,184.53688733893776,0,0.37284436814387895
0.2139112142359879,1,0.5084035968271858,0.01637309136186116,6,5,1,8,3,81.29515695210677,42.1040796486335,67.431284231446,50.34402884849247,121.54133354451308,0,0.33622743606300104
0.22231345568183802,4,0.6272589263923082,0.31177376498567666,6,4,3,0,3,26.494104014036857,47.72658728031721,46.47864842125688,51.35481938134163,173.35802827040442,0,0.27784118879508424
0.5660270139583783,8,0.40890703889303504,0.32471457712512597,1,0,2,5,4,21.223050108029486,0.0,36.299539308172506,46.08077760228467,111.66953362180824,0,0.46074827560179277
0.2053294991978552,10,0.7180153607859686,0.16180014966580025,2,6,1,2,2,57.0738006880053,49.376280334405244,59.87089373261324,55.20735600020445,131.48392361491833,0,0.4425992424417954
0.13818649913311254,6,0.3846855490153105,0.11902960338710233,5,4,1,2,4,46.70407399317257,81.52903458803438,45.81072821848211,42.094964375185135,40.12780834846707,0,0.32358595788068983
0.0381999906120141,1,0.4890126792911682,0.6663265456737516,0,3,4,2,1,61.79543588121312,15.200887518987539,66.79778171187874,65.94616523978554,187.67349772940273,0,0.265069662106197
0.28449291622999934,1,0.6843212197809802,0.35293844066804203,1,2,2,6,1,70.62480665514725,39.163954030275974,76.50336118634506,59.21786309324144,172.67071414700715,0,0.3266483403148799
0.28827979788828895,0,0.9017035040722636,0.9981780121975289,2,2,4,7,1,53.51586296479397,47.10729759933389,49.21255241949323,66.73037396381162,186.16822058821748,0,0.05734174598640797
0.06758648570415444,6,0.2020392682723492,0.5841435959390847,6,0,4,4,2,47.722025604061486,50.79881982740441,68.88763399118233,46.86052552097993,121.13154579475601,0,0.21260861041006962
0.22619998570129565,10,0.4153298479613614,0.28452572879533367,3,1,1,6,1,64.5752056151665,13.68557378496838,49.89569098203997,51.09146745167451,208.0519785188282,0,0.39836096844499447
0.45270073267656685,0,0.40096148720251124,0.36148604858037037,2,3,2,1,3,58.39814224947277,13.559891847103124,99.59729452810407,57.89896094957506,140.18235604569597,0,0.34629409371479253
0.05707925879187734,1,0.0609624354563274,0.49478825232497015,6,1,3,3,5,79.18274135969456,13.41345972653794,26.336211867824886,64.9580518296952,161.87375280017747,0,0.17917193955111504
0.3034398825297154,1,0.8987241869414085,0.8454577145122995,2,1,1,1,3,30.600805920327964,43.82221138194118,73.40693006088881,52.39332267482006,159.49737236454024,0,0.21986761102206498
0.25126332972328175,3,0.7273729247014217,0.6136256974606308,3,2,2,6,0,72.02960417915183,93.46026998312038,33.97623084608823,53.77483378702288,92.09001230750816,0,0.2994508740057433
0.2375693724793147,1,0.3803269684053654,0.10070336726857332,6,2,1,2,2,37.88950029197907,40.08588825715043,16.489263569376146,52.52399048925421,172.77838940694346,0,0.21573882378843526
0.21051653321366903,1,0.2772203507990645,0.7460553235271139,0,3,5,4,2,42.48739546771592,87.79808855456083,41.56410822619982,48.37488746979122,80.41000408618841,0,0.3159220206081956
0.16693050375210228,1,0.22718887760412965,0.22811658353914743,3,4,4,5,1,60.38474471638275,17.356555660419456,29.659225644825767,63.162923720921604,224.2878206013342,0,0.28608901836629475
0.36414168464165597,1,0.4377967097711354,0.13180820309216068,4,1,5,2,0,58.82546925830629,58.93023530773975,50.76896922689588,49.28393507769003,182.6922472137778,0,0.22539330770018853
0.4711346027652166,0,0.3043143562088918,0.7283141931528851,2,4,5,0,3,75.65200028165667,83.81709942538824,64.53655890804228,58.80424162695312,104.78863855725821,0,0.4484257472605058
0.49313293302562566,2,0.5163206535053265,0.4155741200047862,0,0,1,3,2,69.29009613606229,84.29372247162082,68.99081495045883,49.384369833777775,186.99594103199973,0,0.3667182550684723
0.12334667472039726,1,0.5180028336092114,0.4392123700265068,3,6,2,4,2,7.517150387122307,40.424372486953814,44.12784234644309,62.591051397067595,122.6138193362644,0,0.22392495323093803
0.20155150088658275,0,0.557655296019486,0.8927383951746387,0,2,0,3,3,52.38215183429659,60.57047705842078,35.2545303036874,39.06336527251468,159.8546186729411,0,0.19528494105330627
0.6115609307501342,5,0.8103867167518622,0.047880093451262984,6,3,3,2,3,57.35515990944029,36.31468843310197,54.61824858443543,52.56589776683389,164.88110801192104,1,0.6100760893799486
0.26510818720603196,6,0.7578860451230759,0.335828988497594,4,2,5,1,1,45.82797767251267,34.81445344216486,62.15623235671878,60.46492898268206,132.80669515790225,0,0.35802898964972235
0.15263003825874777,0,0.12302550740883156,0.22360801796957142,3,0,2,3,4,51.83996833964021,27.887757355355948,12.429675545667136,61.34307062181994,149.96008755567343,0,0.16685258482630508
0.010033009860152192,11,0.11712323878809894,0.05305688870986036,0,2,2,3,1,43.18373490533597,31.49690056439229,60.93646317870756,44.981338226669145,93.23584273129539,0,0.29591644152698626
0.37073032158451297,2,0.6240152620081447,0.7408101054864762,6,1,4,5,1,38.96667355385095,27.702102135241248,30.127551041772413,46.531675166410665,180.66485453535995,0,0.21857658143905634
0.44043311321672196,5,0.4787305662337985,0.681406835398745,2,1,2,4,6,43.21700960329409,54.18008181409089,78.22829937337424,54.952939811045646,154.57579665482353,0,0.4527850245459978
0.28812179037294505,1,0.000794136072062912,0.36905365900963216,1,3,6,5,2,30.13013860159066,70.63999628403147,12.619034630665048,40.37066014063491,133.20300297915608,0,0.21977992004165414
0.36114623423666964,4,0.30058025767193464,0.24856162187819952,4,6,3,3,2,76.14809534750677,68.56409508918308,42.85501695329746,55.91954034844208,146.07023700707137,0,0.38513030149863814
0.19799923013942128,7,0.18317154918905898,0.48703769006329645,5,1,2,2,2,22.763639461603425,64.7821007864022,57.484062942754136,38.709714175294316,147.04327706563691,0,0.26491262534705784
0.32686331030952476,0,0.5354081083767213,0.15742992806733125,1,3,0,2,2,74.24554520423489,30.552939156897406,66.16604627780059,47.424476521522486,109.02463679529481,0,0.18712976950603105
0.1602401934265911,1,0.22211825293720988,0.7757198291005286,3,2,2,5,4,79.85324844443608,47.5748538320678,63.21857165240494,43.082198446698186,226.73205865649535,0,0.23009171962484887
0.42647379731430224,4,0.9365833861087929,0.03784241998390159,6,3,3,2,2,38.42971696911802,33.11473807203409,32.22901619267623,37.172297978697046,138.92188801904143,0,0.22110699786183138
0.2918827947635225,6,0.8967954769652603,0.649159063704071,4,3,5,5,1,55.66716019854601,72.9021212543336,48.10437190092822,46.77605381691467,163.96464690269127,0,0.3731348343899528
0.43063801114725603,5,0.007286094039133939,0.5212993855500896,2,3,0,4,2,63.91891608122637,52.36695636910564,62.72279560228418,58.5253188373478,197.8812698097227,0,0.3582739062572703
0.22692363861149972,2,0.6713929672815548,0.2543700528623687,9,3,2,1,2,47.770694102270944,33.52837001086613,8.012091421065142,55.89569506302122,194.34179163778353,0,0.19617958793668042
0.4353510479483321,2,0.9022708420639309,0.1238327287433364,2,2,1,5,4,55.03255198339834,37.813751853725044,22.93383649845819,52.03131711134434,121.75473808548284,0,0.304080529052947
0.27042382450119035,3,0.318494995313204,0.43410298427753646,6,6,2,1,2,74.35658321871446,42.45534217467609,42.98754748953439,64.10370957131042,77.72723047012892,0,0.1755624263753493
0.4056402895940608,14,0.9572004569303626,0.6557861177114587,1,2,1,3,2,56.71108218869103,61.83388523169581,70.37612767423724,61.50168234362563,165.79611570974836,1,0.6740567964605291
0.3995714085909521,0,0.16933865002632575,0.4200142411137826,3,4,2,5,3,53.43083036223992,63.516382977497,75.00953341590733,54.13087463489638,129.0092491238471,0,0.23549412878890308
0.3906925944934477,13,0.16364286890028967,0.7474563819199911,3,4,3,2,2,41.67951870635405,69.22724565347602,83.94101058976716,60.30772081131256,150.74262032085056,1,0.4985812866992564
0.23656547680883594,8,0.14636898989987146,0.06828898283973472,3,4,5,5,2,75.85885752327812,41.80289239909898,51.54284728630765,54.02643080721744,94.46685463849536,1,0.4931131924047076
0.4305720789644894,2,0.3417729940969585,0.4442978692868499,3,7,4,4,3,68.89430826258445,31.09053170856773,66.77658797420503,56.770276320734,157.28126744254558,0,0.3998575162846482
0.12326125243677753,13,0.6253667064376718,0.6981063666011491,1,0,0,2,1,73.50423561967571,37.99302076143805,87.2487155629243,66.04173217810148,80.12363191662809,0,0.3986748680790071
0.14270148129101348,3,0.7900175452583797,0.11009052631244665,1,4,3,0,2,45.19989316835989,57.804035686717704,75.6019295564749,62.16098153163473,95.87269770553554,0,0.270384874974233
0.5466537963711178,1,0.09060860007568095,0.30480859955067463,1,2,2,0,2,85.53508304798946,0.0,74.50264573528374,52.89290350753787,150.3655622609865,0,0.23538219972130786
0.38531209095999364,5,0.06272097746554028,0.629577611385036,5,6,1,5,4,41.0056494746695,89.77970110255794,61.936793682316384,56.447534176563245,152.05034905185718,0,0.39887800298257425
0.39524995414776076,13,0.15857246331410135,0.6290488873232263,3,2,1,0,1,65.70814474522761,37.62757068420736,47.0773652022463,62.31372373356099,143.29271411162813,1,0.5971156349795684
0.2342731392000646,0,0.8991167355644991,0.6568353158966113,2,2,4,4,5,65.70454243624205,58.85203216106908,36.57569206784305,66.5996339777003,161.2740891514584,0,0.26110418211093844
0.133546164245326,5,0.9943325110827946,0.3130634449421399,3,3,1,0,3,77.46489205669386,31.37075921131648,50.432977176113795,70.2997936785601,128.94595168671685,0,0.14072931282566992
0.0841785429389133,0,0.7672639069434785,0.5294683810814657,9,0,2,5,1,55.969076491066716,63.28286704893707,48.23794776710907,56.80836772586442,139.86858539065128,0,0.12382153275627845
0.147438521487471,0,0.09428325791241332,0.2157498169275357,3,6,4,2,4,59.00521129466263,48.70306664317807,25.856582235413,52.25646311731832,251.08184288073875,0,0.30773410529722556
0.06152011905765542,6,0.14019895912106384,0.2175816095096481,5,3,1,2,4,29.712560297772473,20.866582635856645,52.49471579603468,58.457021970242785,89.82810425651786,0,0.23953683530976932
0.17254083006484838,8,0.4066372116081386,0.1686771943509583,4,1,1,2,4,43.875188975063345,41.25153129934345,66.65570039354323,60.56531224150568,160.88230601284613,0,0.34489576478205264
0.05608242636853137,1,0.6461221207304852,0.9809070683524155,1,4,4,2,7,27.877540210547338,44.843623838874095,56.166592839319236,57.00350890073276,204.31824239142003,0,0.0
0.41534221002171245,8,0.6880799720672637,0.012426710083986992,6,2,4,0,4,59.177157103225944,35.833790491569346,39.96415391727485,52.916477298755126,119.64132857680332,0,0.46453723803836794
0.4538503819068402,9,0.6760360437857194,0.8137648418431453,0,4,4,2,3,70.00126976360515,32.65241889589828,31.939492731952758,47.620727349394976,135.04256134147306,0,0.4401327374738314
0.3548378141654298,9,0.19552117190876994,0.30439608135825325,4,7,3,0,0,45.92525545057522,23.901906582475107,48.202117724315855,53.60060820550539,151.21654833179406,0,0.4857602302551332
0.12682154722249767,12,0.8479420917965054,0.3313424769676626,8,3,2,2,2,30.30499713219591,91.38092915158913,37.7605130739725,46.00509666530467,160.52014838085807,0,0.3558824292364011
0.7109938804369434,0,0.7954160003328214,0.7700646517356998,4,1,2,2,3,49.28631047747094,46.80363488617845,40.513161127706454,55.78097425637085,197.3938115135344,0,0.31583655964747726
0.2323184195127434,11,0.36375630201732023,0.3680945374042157,2,2,1,1,4,83.17638256642823,61.46562918235082,89.02038292503082,64.40140990348705,111.13989991540674,0,0.373175735661005
0.386445891318494,3,0.34415861841523687,0.3707187549510709,2,1,4,2,7,60.575701225459255,50.94034647801421,48.995636028718465,56.20223205223072,172.63286100591458,0,0.17019232278948732
0.288719468945676,2,0.10170064694170677,0.43885006432394014,2,1,3,7,5,34.700554610643024,19.96808854196872,53.024354697123044,45.34301633581539,173.51912451903178,0,0.26640907960505517
0.21876965564850503,4,0.27137392972008734,0.21200528096092286,3,2,3,2,2,39.433901947742015,65.31626533131495,39.10007413702722,57.82167243755325,108.12006494701724,0,0.23952881594695125
0.15704585390804135,5,0.21291002210834686,0.4220991137030392,2,3,3,1,1,45.55165838438935,48.41548452087225,52.95971323340518,61.82082238352339,76.56983045735035,0,0.42149078378928884
0.3238617635823516,0,0.45359846321851727,0.7817041600524075,9,3,3,1,1,31.851860218881264,58.8027407514783,25.496779449816856,51.87969818500749,176.00015693072416,0,0.27570326136032147
0.24557933078551947,2,0.5947416058140654,0.020249920344719063,3,3,4,4,4,61.64071098729933,41.744772985128115,35.04234295527362,54.948307434994256,161.92895877874258,0,0.29632998155821166
0.4018389557920571,9,0.9281107222058705,0.23578076134371895,4,4,2,4,3,66.14042019013571,37.59737994620086,45.574785141330494,56.51817664920213,159.1500679467711,1,0.5575922807216179
0.5046846485457791,27,0.40695606173036647,0.10958691510886776,6,4,0,1,3,40.02287524339638,84.24872097118106,66.04300993069211,59.41460104190489,213.39785286598337,1,0.8276361516969697
0.08280526221963952,14,0.284804225416044,0.08894958651208984,2,1,3,1,7,39.27155216485219,24.05223444397032,73.90696156111864,53.45332166336564,143.4700308474706,0,0.45581297703205775
0.06664448352323814,4,0.8514906177719501,0.8532555929172082,1,3,2,1,2,40.988834533029966,27.298444676863337,50.39230680965631,54.59699855274936,173.69012371858392,0,0.31972411053116623
0.38469940968641375,4,0.12861699193392906,0.5931808634755478,1,1,7,2,3,31.925433032514363,52.210437798696795,53.78678570484053,50.819771715604304,86.83630154969718,0,0.4058073132631163
0.6615569405027882,2,0.23295302364632198,0.9817321805028352,4,3,2,1,3,50.96979517348166,41.42728395575294,38.94752890244964,51.89453413578531,136.18048341250824,1,0.5751856929523342
0.09301245791077642,4,0.680630572252623,0.7682196403531234,0,5,0,3,3,10.267444665281026,49.82729937013219,51.90835768366155,61.20264274878548,103.07765142546181,0,0.15137901457718914
0.0462398158195024,9,0.6689472399730655,0.14939411196771168,1,3,4,2,2,58.11792715629252,79.25208097284266,46.31699391252402,71.48316522806607,48.74664884210995,0,0.4819289435013412
